"","IdVote","RegistrationNumber","BusinessTitle","Subject","IdSession","NrValid","Yes","Result_share_yes","Result","ja_svp","ja_fdp","ja_cvp","ja_sp","ja_gruene","valid_svp","valid_fdp","valid_cvp","valid_sp","valid_gruene","ja_share_svp","ja_share_fdp","ja_share_cvp","ja_share_sp","ja_share_gruene"
"382",13323,9583,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung","Schlussabstimmung",4910,192,192,1,"Ja",52,29,31,46,12,53,29,31,46,12,0.981132075471698,1,1,1,1
"383",13324,9584,"Pädophile sollen nicht mehr mit Kindern arbeiten dürfen. Volksinitiative. Änderung des StGB, MStGB und JStG","Schlussabstimmung",4910,188,91,0.484042553191489,"Nein",0,12,10,45,12,54,30,31,46,12,0,0.4,0.32258064516129,0.978260869565217,1
"384",13325,9585,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)","Schlussabstimmung",4910,190,119,0.626315789473684,"Ja",53,30,25,1,0,53,30,31,46,12,1,1,0.806451612903226,0.0217391304347826,0
"385",13327,9587,"Gegen Masseneinwanderung. Volksinitiative","Schlussabstimmung",4910,194,140,0.721649484536082,"Ja",0,30,31,46,12,54,30,31,46,12,0,1,1,1,1
"386",13328,9588,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz","Schlussabstimmung",4910,194,194,1,"Ja",53,30,31,46,12,54,30,31,46,12,0.981481481481482,1,1,1,1
"387",13329,9589,"Förderung von Forschung und Innovation in den Jahren 2014-2020. Finanzierung","Schlussabstimmung",4910,193,153,0.792746113989637,"Ja",12,30,31,46,12,54,30,31,46,12,0.222222222222222,1,1,1,1
"388",13330,9590,"Bevölkerungs- und Zivilschutzgesetz. Änderung","Schlussabstimmung",4910,195,195,1,"Ja",54,30,31,46,12,54,30,31,46,12,1,1,1,1,1
"389",13331,9591,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten","Schlussabstimmung",4910,169,114,0.674556213017751,"Ja",0,30,28,34,1,54,30,31,46,12,0,1,0.903225806451613,0.739130434782609,0.0833333333333333
"390",13332,9592,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten","Schlussabstimmung",4910,168,114,0.678571428571429,"Ja",0,30,27,35,1,53,30,30,46,11,0,1,0.9,0.760869565217391,0.0909090909090909
"391",13333,9593,"Bundesgesetz über die Lärmsanierung der Eisenbahnen. Revision","Schlussabstimmung",4910,188,188,1,"Ja",47,30,31,46,12,54,30,31,46,12,0.87037037037037,1,1,1,1
"392",13384,9644,"Anzahl Richterstellen am Bundesstrafgericht","Gesamtabstimmung",4911,169,169,1,"Ja",46,27,23,42,13,46,27,23,42,13,1,1,1,1,1
"393",13385,9645,"Anzahl Richterstellen am Bundesstrafgericht","Gesamtabstimmung",4911,170,169,0.994117647058824,"Ja",44,27,24,43,13,45,27,24,43,13,0.977777777777778,1,1,1,1
"394",13386,9646,"Aufhebung der Bestimmungen zum Vorauszahlungsvertrag","Gesamtabstimmung",4911,177,176,0.994350282485876,"Ja",48,26,25,43,15,48,26,25,43,15,1,1,1,1,1
"395",13389,9649,"Einsatz von Angehörigen der Armee zum Schutz der Schweizer Vertretung in Tripolis. Verlängerung","Gesamtabstimmung",4911,158,145,0.917721518987342,"Ja",35,25,23,38,7,46,25,23,38,12,0.760869565217391,1,1,1,0.583333333333333
"396",13390,9650,"OSZE-Ministerratstreffen 2014 in Basel. Sicherheit","Gesamtabstimmung",4911,161,151,0.937888198757764,"Ja",33,25,24,39,12,48,25,24,39,12,0.6875,1,1,1,1
"397",13421,9681,"Voranschlag 2014","Gesamtabstimmung",4911,161,91,0.565217391304348,"Ja",20,25,26,0,0,53,25,26,45,14,0.377358490566038,1,1,0,0
"398",13423,9683,"Voranschlag 2014","Gesamtabstimmung",4911,172,162,0.941860465116279,"Ja",32,23,27,45,14,53,25,27,45,14,0.60377358490566,0.92,1,1,1
"399",13424,9684,"Voranschlag 2014","Gesamtabstimmung",4911,179,172,0.960893854748603,"Ja",40,25,27,45,14,53,25,27,45,14,0.754716981132076,1,1,1,1
"400",13425,9685,"Voranschlag 2014","Gesamtabstimmung",4911,176,176,1,"Ja",44,25,27,45,14,54,25,27,45,14,0.814814814814815,1,1,1,1
"401",13426,9686,"Voranschlag 2014","Gesamtabstimmung",4911,180,179,0.994444444444444,"Ja",45,26,28,45,14,54,26,28,45,14,0.833333333333333,1,1,1,1
"402",13429,9689,"Voranschlag 2013. Nachtrag II","Gesamtabstimmung",4911,183,149,0.814207650273224,"Ja",15,27,28,45,14,54,27,28,45,14,0.277777777777778,1,1,1,1
"403",13430,9690,"Voranschlag 2013. Nachtrag II","Gesamtabstimmung",4911,187,143,0.764705882352941,"Ja",10,26,28,45,14,54,26,28,45,14,0.185185185185185,1,1,1,1
"404",13442,9702,"Rehabilitierung administrativ versorgter Menschen","Gesamtabstimmung",4911,187,142,0.759358288770054,"Ja",5,27,30,45,14,54,27,30,45,14,0.0925925925925926,1,1,1,1
"405",13445,9705,"Risikoausgleich","Gesamtabstimmung",4911,172,137,0.796511627906977,"Ja",2,30,28,45,13,54,30,28,45,13,0.037037037037037,1,1,1,1
"406",13457,9717,"Bau und Finanzierung eines 4-Meter-Korridors auf den Zulaufstrecken zur NEAT am Gotthard","Gesamtabstimmung",4911,178,178,1,"Ja",46,28,27,44,15,48,28,27,44,15,0.958333333333333,1,1,1,1
"407",13463,9723,"Bau und Finanzierung eines 4-Meter-Korridors auf den Zulaufstrecken zur NEAT am Gotthard","Gesamtabstimmung",4911,169,116,0.686390532544379,"Ja",1,12,26,45,14,48,29,27,45,14,0.0208333333333333,0.413793103448276,0.962962962962963,1,1
"408",13479,9739,"Freihandelsabkommen zwischen der Schweiz und China","Gesamtabstimmung",4911,166,120,0.72289156626506,"Ja",48,29,19,2,4,51,29,25,44,14,0.941176470588235,1,0.76,0.0454545454545455,0.285714285714286
"409",13522,9782,"Bundesgesetz über die Weiterbildung","Gesamtabstimmung",4911,165,108,0.654545454545455,"Ja",0,19,24,42,4,53,26,24,42,15,0,0.730769230769231,1,1,0.266666666666667
"410",13555,9815,"Steueramtshilfegesetz. Änderung","Gesamtabstimmung",4911,185,130,0.702702702702703,"Ja",0,24,28,45,14,53,28,30,45,14,0,0.857142857142857,0.933333333333333,1,1
"411",13556,9816,"Aufhebung der Bestimmungen zum Vorauszahlungsvertrag","Schlussabstimmung",4911,194,194,1,"Ja",56,30,30,42,15,56,30,30,42,15,1,1,1,1,1
"412",13557,9817,"Pädophile sollen nicht mehr mit Kindern arbeiten dürfen. Volksinitiative. Änderung des StGB, MStGB und JStG","Schlussabstimmung",4911,5,4,0.8,"Ja",1,2,1,0,0,5,3,1,0,0,0.2,0.666666666666667,1,NA,NA
"413",13558,9818,"Überstellung verurteilter Personen. Vertrag zwischen der Schweiz und Kosovo","Schlussabstimmung",4911,153,153,1,"Ja",56,30,30,1,15,56,30,30,42,15,1,1,1,0.0238095238095238,1
"414",13559,9819,"Menschen mit Behinderungen. Übereinkommen","Schlussabstimmung",4911,194,139,0.716494845360825,"Ja",2,28,30,43,15,56,30,30,43,15,0.0357142857142857,0.933333333333333,1,1,1
"415",13560,9820,"Anzahl Richterstellen am Bundesstrafgericht","Schlussabstimmung",4911,195,195,1,"Ja",56,30,30,43,15,56,30,30,43,15,1,1,1,1,1
"416",13561,9821,"Anzahl Richterstellen am Bundesstrafgericht","Schlussabstimmung",4911,195,195,1,"Ja",56,30,30,43,15,56,30,30,43,15,1,1,1,1,1
"417",13562,9822,"Für den Schutz fairer Löhne (Mindestlohn-Initiative). Volksinitiative","Schlussabstimmung",4911,193,137,0.709844559585492,"Ja",56,30,30,0,0,56,30,30,43,15,1,1,1,0,0
"418",13563,9823,"Bau und Finanzierung eines 4-Meter-Korridors auf den Zulaufstrecken zur NEAT am Gotthard","Schlussabstimmung",4911,179,143,0.798882681564246,"Ja",9,25,30,43,15,56,30,30,43,15,0.160714285714286,0.833333333333333,1,1,1
"419",13572,9832,"Pädophile sollen nicht mehr mit Kindern arbeiten dürfen. Volksinitiative. Änderung des StGB, MStGB und JStG","Schlussabstimmung",4911,115,115,1,"Ja",0,26,20,42,15,56,30,30,42,15,0,0.866666666666667,0.666666666666667,1,1
"420",13594,9854,"Gewässerschutzgesetz. Änderung","Gesamtabstimmung",4912,179,130,0.726256983240223,"Ja",0,25,28,42,15,49,28,29,42,15,0,0.892857142857143,0.96551724137931,1,1
"421",13596,9856,"Zusatzprotokoll von Nagoya/Kuala Lumpur. Biologische Sicherheit. Haftung und Wiedergutmachung","Gesamtabstimmung",4912,180,112,0.622222222222222,"Ja",0,7,29,41,15,48,28,29,41,15,0,0.25,1,1,1
"422",13598,9858,"Bundesgesetz über den Natur- und Heimatschutz. Nagoya-Protokoll","Gesamtabstimmung",4912,179,130,0.726256983240223,"Ja",0,27,28,44,15,50,28,29,44,15,0,0.964285714285714,0.96551724137931,1,1
"423",13605,9865,"Internationale Zivilluftfahrt. Bekämpfung widerrechtlicher Handlungen","Gesamtabstimmung",4912,167,167,1,"Ja",47,26,29,37,14,49,26,29,37,15,0.959183673469388,1,1,1,0.933333333333333
"424",13612,9872,"Aussenwirtschaftspolitik 2013. Bericht","Gesamtabstimmung",4912,173,173,1,"Ja",46,28,25,43,12,50,28,25,43,12,0.92,1,1,1,1
"425",13613,9873,"Aussenwirtschaftspolitik 2013. Bericht","Gesamtabstimmung",4912,173,173,1,"Ja",45,29,25,43,12,50,29,25,43,12,0.9,1,1,1,1
"426",13614,9874,"Aussenwirtschaftspolitik 2013. Bericht","Gesamtabstimmung",4912,177,177,1,"Ja",47,29,25,44,12,52,29,25,44,12,0.903846153846154,1,1,1,1
"427",13616,9876,"Freihandelsabkommen zwischen den EFTA-Staaten und den zentralamerikanischen Staaten (Costa Rica und Panama). Genehmigung","Gesamtabstimmung",4912,161,149,0.925465838509317,"Ja",52,28,27,9,13,52,28,27,40,13,1,1,1,0.225,1
"428",13617,9877,"ETH-Bereich. Leistungsauftrag 2008-2011/12","Gesamtabstimmung",4912,180,180,1,"Ja",50,30,26,41,15,50,30,26,41,15,1,1,1,1,1
"429",13623,9883,"KVG. Änderung","Gesamtabstimmung",4912,176,173,0.982954545454545,"Ja",47,29,27,40,13,50,29,27,40,13,0.94,1,1,1,1
"430",13645,9905,"Distanz- und Übernachtungsentschädigung","Gesamtabstimmung",4912,148,107,0.722972972972973,"Ja",7,21,21,35,12,46,24,22,35,12,0.152173913043478,0.875,0.954545454545455,1,1
"431",13653,9913,"Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz","Gesamtabstimmung",4912,184,155,0.842391304347826,"Ja",22,30,28,43,13,52,30,28,43,13,0.423076923076923,1,1,1,1
"432",13657,9917,"Öffentliches Beschaffungswesen. Ausbildung von Lehrlingen als Kriterium","Gesamtabstimmung",4912,179,166,0.927374301675978,"Ja",54,20,28,43,13,55,28,29,43,13,0.981818181818182,0.714285714285714,0.96551724137931,1,1
"433",13665,9925,"Bundesgesetz über Bauprodukte. Totalrevision","Gesamtabstimmung",4912,171,129,0.754385964912281,"Ja",6,23,29,40,13,49,23,29,40,13,0.122448979591837,1,1,1,1
"434",13687,9947,"Steuererlassgesetz","Gesamtabstimmung",4912,178,178,1,"Ja",53,30,27,36,14,53,30,27,38,14,1,1,1,0.947368421052632,1
"435",13689,9949,"Grenzüberschreitende polizeiliche Zusammenarbeit. Abkommen mit Österreich und dem Fürstentum Liechtenstein","Gesamtabstimmung",4912,177,177,1,"Ja",49,28,26,41,14,49,28,26,41,14,1,1,1,1,1
"436",13695,9955,"Bündelung der Aufsichtskompetenz über Revisionsunternehmen und Prüfgesellschaften. Bundesgesetz","Gesamtabstimmung",4912,180,129,0.716666666666667,"Ja",2,28,28,39,13,53,29,28,39,13,0.0377358490566038,0.96551724137931,1,1,1
"437",13740,10000,"Bundesgesetz über Radio und Fernsehen. Änderung","Gesamtabstimmung",4912,182,105,0.576923076923077,"Ja",0,18,27,41,12,55,30,27,41,15,0,0.6,1,1,0.8
"438",13749,10009,"Sicherheitsberatung in Schweizer Auslandvertretungen. Entsendung von Angehörigen des Militärpersonals","Gesamtabstimmung",4912,132,120,0.909090909090909,"Ja",29,21,21,29,5,37,21,21,34,12,0.783783783783784,1,1,0.852941176470588,0.416666666666667
"439",13752,10012,"Bundesgesetz über die Zuständigkeiten im Bereich des zivilen Nachrichtendienstes. Änderung","Gesamtabstimmung",4912,168,167,0.994047619047619,"Ja",52,28,29,38,2,52,28,29,38,13,1,1,1,1,0.153846153846154
"440",13759,10019,"Schweizer Beteiligung an der KFOR. Verlängerung des Swisscoy-Einsatzes","Gesamtabstimmung",4912,168,116,0.69047619047619,"Ja",0,28,29,38,2,51,29,29,39,14,0,0.96551724137931,1,0.974358974358974,0.142857142857143
"441",13763,10023,"Schutz der Kulturgüter bei bewaffneten Konflikten. Bundesgesetz. Totalrevision","Gesamtabstimmung",4912,168,168,1,"Ja",49,27,28,36,12,49,27,28,36,12,1,1,1,1,1
"442",13779,10039,"Zahlungsrahmen für die Förderung des alpenquerenden Schienengüterverkehrs. Änderung","Gesamtabstimmung",4912,188,134,0.712765957446808,"Ja",4,25,28,43,14,55,28,28,43,14,0.0727272727272727,0.892857142857143,1,1,1
"443",13825,10085,"Bundesgesetz über die politischen Rechte. Änderung","Gesamtabstimmung",4912,175,175,1,"Ja",48,24,30,42,13,48,27,30,42,13,1,0.888888888888889,1,1,1
"444",13833,10093,"Stipendieninitiative und Totalrevision des Ausbildungsbeitragsgesetzes","Gesamtabstimmung",4912,175,129,0.737142857142857,"Ja",2,27,27,40,13,48,27,27,41,13,0.0416666666666667,1,1,0.975609756097561,1
"445",13867,10127,"StGB und MStG. Ausschaffung krimineller Ausländer","Gesamtabstimmung",4912,171,106,0.619883040935672,"Ja",53,23,22,0,0,53,27,29,41,13,1,0.851851851851852,0.758620689655172,0,0
"446",13873,10133,"Agrotreibstoffe. Indirekte Auswirkungen berücksichtigen","Schlussabstimmung",4912,194,138,0.711340206185567,"Ja",1,29,30,45,15,56,29,30,45,15,0.0178571428571429,1,1,1,1
"447",13874,10134,"Rehabilitierung administrativ versorgter Menschen","Schlussabstimmung",4912,176,142,0.806818181818182,"Ja",3,29,30,45,15,56,29,30,45,15,0.0535714285714286,1,1,1,1
"448",13875,10135,"Risikoausgleich","Schlussabstimmung",4912,191,139,0.727748691099476,"Ja",2,27,30,45,15,56,29,30,45,15,0.0357142857142857,0.931034482758621,1,1,1
"449",13876,10136,"Schluss mit der MWST-Diskriminierung des Gastgewerbes! Volksinitiative","Schlussabstimmung",4912,181,99,0.546961325966851,"Ja",0,18,12,45,12,56,29,30,45,15,0,0.620689655172414,0.4,1,0.8
"450",13877,10137,"Grenzüberschreitende polizeiliche Zusammenarbeit. Abkommen mit Österreich und dem Fürstentum Liechtenstein","Schlussabstimmung",4912,195,194,0.994871794871795,"Ja",56,29,30,44,15,56,29,30,45,15,1,1,1,0.977777777777778,1
"451",13878,10138,"Bundesgesetz über den Natur- und Heimatschutz. Nagoya-Protokoll","Schlussabstimmung",4912,187,115,0.614973262032086,"Ja",0,8,28,45,15,56,29,30,45,15,0,0.275862068965517,0.933333333333333,1,1
"452",13879,10139,"Vermittlung schweizerischer Bildung im Ausland. Bundesgesetz","Schlussabstimmung",4912,190,146,0.768421052631579,"Ja",7,29,30,45,15,56,29,30,45,15,0.125,1,1,1,1
"453",13880,10140,"Gewässerschutzgesetz. Änderung","Schlussabstimmung",4912,192,137,0.713541666666667,"Ja",3,26,28,45,15,56,29,30,45,15,0.0535714285714286,0.896551724137931,0.933333333333333,1,1
"454",13881,10141,"Bundesgesetz über die Zuständigkeiten im Bereich des zivilen Nachrichtendienstes. Änderung","Schlussabstimmung",4912,194,194,1,"Ja",55,29,30,45,15,56,29,30,45,15,0.982142857142857,1,1,1,1
"455",13882,10142,"Bundesgesetz über Bauprodukte. Totalrevision","Schlussabstimmung",4912,187,137,0.732620320855615,"Ja",5,24,28,45,15,56,29,30,45,15,0.0892857142857143,0.827586206896552,0.933333333333333,1,1
"456",13883,10143,"Für eine öffentliche Krankenkasse. Volksinitiative","Schlussabstimmung",4912,194,132,0.680412371134021,"Ja",53,30,29,0,1,56,30,30,45,15,0.946428571428571,1,0.966666666666667,0,0.0666666666666667
"457",13884,10144,"Steueramtshilfegesetz. Änderung","Schlussabstimmung",4912,193,137,0.709844559585492,"Ja",0,28,29,45,15,56,30,30,45,15,0,0.933333333333333,0.966666666666667,1,1
"458",13885,10145,"Distanz- und Übernachtungsentschädigung","Schlussabstimmung",4912,191,131,0.68586387434555,"Ja",2,27,28,45,15,56,30,30,45,15,0.0357142857142857,0.9,0.933333333333333,1,1
"459",13886,10146,"Aussenwirtschaftspolitik 2013. Bericht","Schlussabstimmung",4912,189,189,1,"Ja",55,29,28,43,15,55,29,28,43,15,1,1,1,1,1
"460",13887,10147,"KVG. Änderung","Schlussabstimmung",4912,194,193,0.994845360824742,"Ja",54,29,30,45,15,55,29,30,45,15,0.981818181818182,1,1,1,1
"461",13911,10171,"Strassentransportunternehmens- und Verkehrsstrafrecht. Änderung","Gesamtabstimmung",4913,180,129,0.716666666666667,"Ja",2,25,27,42,15,53,28,27,42,15,0.0377358490566038,0.892857142857143,1,1,1
"462",13914,10174,"Strassentransportunternehmens- und Verkehrsstrafrecht. Änderung","Gesamtabstimmung",4913,160,159,0.99375,"Ja",46,29,24,37,7,48,29,24,38,13,0.958333333333333,1,1,0.973684210526316,0.538461538461538
"463",13931,10191,"Bundesgesetz über die Sammlungen des Bundesrechts und das Bundesblatt. Änderung","Gesamtabstimmung",4913,164,164,1,"Ja",48,27,25,36,13,49,27,25,36,13,0.979591836734694,1,1,1,1
"464",13967,10227,"Heilmittelgesetz. Änderung","Gesamtabstimmung",4913,182,139,0.763736263736264,"Ja",54,26,29,0,13,54,26,29,44,14,1,1,1,0,0.928571428571429
"465",13989,10249,"Schuldenprävention. Keine Werbung für Kleinkredite","Gesamtabstimmung",4913,181,123,0.679558011049724,"Ja",16,6,26,41,14,56,25,27,42,14,0.285714285714286,0.24,0.962962962962963,0.976190476190476,1
"466",13997,10257,"Opferhilfegesetz. Schaffung wichtiger Informationsrechte des Opfers","Gesamtabstimmung",4913,174,166,0.954022988505747,"Ja",46,23,28,40,9,52,25,28,43,15,0.884615384615385,0.92,1,0.930232558139535,0.6
"467",14035,10295,"Vernehmlassungsgesetz. Änderung","Gesamtabstimmung",4914,175,175,1,"Ja",48,30,25,42,10,51,30,25,42,10,0.941176470588235,1,1,1,1
"468",14050,10310,"Präimplantationsdiagnostik. Änderung der Bundesverfassung und des Fortpflanzungsmedizingesetzes","Gesamtabstimmung",4914,186,170,0.913978494623656,"Ja",47,30,17,42,14,52,30,30,45,14,0.903846153846154,1,0.566666666666667,0.933333333333333,1
"469",14056,10316,"Präimplantationsdiagnostik. Änderung der Bundesverfassung und des Fortpflanzungsmedizingesetzes","Gesamtabstimmung",4914,176,138,0.784090909090909,"Ja",43,30,12,30,5,53,30,29,43,14,0.811320754716981,1,0.413793103448276,0.697674418604651,0.357142857142857
"470",14061,10321,"Staatsrechnung 2013","Gesamtabstimmung",4914,181,181,1,"Ja",51,29,27,41,13,51,29,27,41,13,1,1,1,1,1
"471",14062,10322,"Staatsrechnung 2013","Gesamtabstimmung",4914,183,182,0.994535519125683,"Ja",50,30,27,42,13,52,30,27,42,13,0.961538461538462,1,1,1,1
"472",14063,10323,"Staatsrechnung 2013","Gesamtabstimmung",4914,183,182,0.994535519125683,"Ja",50,30,27,42,13,52,30,27,42,13,0.961538461538462,1,1,1,1
"473",14064,10324,"Staatsrechnung 2013","Gesamtabstimmung",4914,185,185,1,"Ja",52,30,27,42,14,52,30,27,42,14,1,1,1,1,1
"474",14065,10325,"Staatsrechnung 2013","Gesamtabstimmung",4914,186,186,1,"Ja",53,30,27,42,14,53,30,27,42,14,1,1,1,1,1
"475",14069,10329,"Voranschlag 2014. Nachtrag I","Gesamtabstimmung",4914,179,179,1,"Ja",49,30,26,41,14,53,30,26,41,14,0.924528301886792,1,1,1,1
"476",14071,10331,"Voranschlag 2014. Nachtrag I","Gesamtabstimmung",4914,181,180,0.994475138121547,"Ja",52,30,26,40,14,54,30,26,40,14,0.962962962962963,1,1,1,1
"477",14073,10333,"Doppelbesteuerung. Abkommen mit Australien","Gesamtabstimmung",4914,178,177,0.99438202247191,"Ja",47,29,25,43,13,52,29,25,43,13,0.903846153846154,1,1,1,1
"478",14074,10334,"Doppelbesteuerung. Abkommen mit China","Gesamtabstimmung",4914,180,179,0.994444444444444,"Ja",50,28,25,43,13,52,28,25,43,13,0.961538461538462,1,1,1,1
"479",14075,10335,"Doppelbesteuerung. Abkommen mit Ungarn","Gesamtabstimmung",4914,175,174,0.994285714285714,"Ja",47,29,25,41,12,52,29,25,42,12,0.903846153846154,1,1,0.976190476190476,1
"480",14076,10336,"Informationsaustausch in Steuersachen. Abkommen mit Jersey, Guernsey und der Insel Man","Gesamtabstimmung",4914,175,168,0.96,"Ja",38,29,25,43,13,52,29,25,43,13,0.730769230769231,1,1,1,1
"481",14100,10360,"Für ein Auslandschweizergesetz","Gesamtabstimmung",4914,189,137,0.724867724867725,"Ja",2,26,29,44,15,55,26,29,44,15,0.0363636363636364,1,1,1,1
"482",14117,10377,"Internationale Arbeitsorganisation. Übereinkommen Nr. 189","Gesamtabstimmung",4914,179,106,0.592178770949721,"Ja",0,5,27,41,15,53,28,30,41,15,0,0.178571428571429,0.9,1,1
"483",14118,10378,"Vertrag über den Waffenhandel. Genehmigung","Gesamtabstimmung",4914,176,176,1,"Ja",49,26,29,41,14,49,26,29,41,15,1,1,1,1,0.933333333333333
"484",14135,10395,"Ausländergesetz. Änderung. Sorgfalts- und Meldepflichtverletzungen durch Luftverkehrsunternehmen, Informationssysteme","Gesamtabstimmung",4914,136,136,1,"Ja",49,28,25,8,11,49,28,25,40,13,1,1,1,0.2,0.846153846153846
"485",14140,10400,"Asylgesetz. Verlängerung der dringlichen Änderungen","Gesamtabstimmung",4914,116,116,1,"Ja",49,26,26,0,0,49,26,26,39,13,1,1,1,0,0
"486",14160,10420,"Neues Führungsmodell für die Bundesverwaltung (NFB)","Gesamtabstimmung",4914,171,125,0.730994152046784,"Ja",0,26,27,40,15,46,27,27,40,15,0,0.962962962962963,1,1,1
"487",14168,10428,"Beseitigung von Engpässen im Nationalstrassennetz. Freigabe von Mitteln","Gesamtabstimmung",4914,159,131,0.823899371069182,"Ja",55,28,27,12,0,55,28,27,44,13,1,1,1,0.272727272727273,0
"488",14173,10433,"Agglomerationsverkehr. Freigabe der Mittel ab 2015","Gesamtabstimmung",4914,181,167,0.922651933701657,"Ja",39,24,26,44,14,54,28,26,44,14,0.722222222222222,0.857142857142857,1,1,1
"489",14182,10442,"Kostentragungspflicht für Ausgleichsenergie. Gewährleistung einer sicheren Stromversorgung","Gesamtabstimmung",4914,183,183,1,"Ja",50,29,28,44,14,50,29,28,44,14,1,1,1,1,1
"490",14270,10530,"Groupe d’action financière. Umsetzung der Empfehlungen 2012","Gesamtabstimmung",4914,137,83,0.605839416058394,"Ja",0,27,27,4,6,53,28,28,42,15,0,0.964285714285714,0.964285714285714,0.0952380952380952,0.4
"491",14293,10553,"Zivilgesetzbuch. Kindesunterhalt","Gesamtabstimmung",4914,177,124,0.700564971751412,"Ja",1,29,26,33,14,55,29,27,43,14,0.0181818181818182,1,0.962962962962963,0.767441860465116,1
"492",14310,10570,"Bürgerrechtsgesetz. Totalrevision","Schlussabstimmung",4914,195,135,0.692307692307692,"Ja",57,30,27,0,0,57,30,29,45,15,1,1,0.931034482758621,0,0
"493",14311,10571,"Lebensmittelgesetz. Revision","Schlussabstimmung",4914,191,140,0.732984293193717,"Ja",36,27,21,34,2,57,30,30,45,15,0.631578947368421,0.9,0.7,0.755555555555556,0.133333333333333
"494",14312,10572,"Ausländergesetz. Änderung. Sorgfalts- und Meldepflichtverletzungen durch Luftverkehrsunternehmen, Informationssysteme","Schlussabstimmung",4914,143,138,0.965034965034965,"Ja",57,30,29,1,0,57,30,30,45,15,1,1,0.966666666666667,0.0222222222222222,0
"495",14313,10573,"Bundesgesetz über die Weiterbildung","Schlussabstimmung",4914,198,147,0.742424242424242,"Ja",6,30,30,45,15,57,30,30,45,15,0.105263157894737,1,1,1,1
"496",14314,10574,"Zusammenarbeit bei der Anwendung von Wettbewerbsrechten. Abkommen mit der EU","Schlussabstimmung",4914,195,142,0.728205128205128,"Ja",1,30,30,45,15,57,30,30,45,15,0.0175438596491228,1,1,1,1
"497",14315,10575,"Schluss mit den Steuerprivilegien für Millionäre (Abschaffung der Pauschalbesteuerung). Volksinitiative","Schlussabstimmung",4914,197,135,0.685279187817259,"Ja",57,30,28,0,0,57,30,30,45,15,1,1,0.933333333333333,0,0
"498",14316,10576,"Zusatzprotokoll von Nagoya/Kuala Lumpur. Biologische Sicherheit. Haftung und Wiedergutmachung","Schlussabstimmung",4914,198,141,0.712121212121212,"Ja",0,30,30,45,15,57,30,30,45,15,0,1,1,1,1
"499",14317,10577,"Bündelung der Aufsichtskompetenz über Revisionsunternehmen und Prüfgesellschaften. Bundesgesetz","Schlussabstimmung",4914,197,162,0.822335025380711,"Ja",21,30,30,45,15,56,30,30,45,15,0.375,1,1,1,1
"500",14318,10578,"Internationale Arbeitsorganisation. Übereinkommen Nr. 189","Schlussabstimmung",4914,197,114,0.578680203045685,"Ja",2,2,29,45,15,57,30,30,45,15,0.0350877192982456,0.0666666666666667,0.966666666666667,1,1
"501",14319,10579,"Internationale Zivilluftfahrt. Bekämpfung widerrechtlicher Handlungen","Schlussabstimmung",4914,198,198,1,"Ja",57,30,30,45,15,57,30,30,45,15,1,1,1,1,1
"502",14320,10580,"Stopp der Überbevölkerung - zur Sicherung der natürlichen Lebensgrundlagen. Volksinitiative","Schlussabstimmung",4914,193,190,0.984455958549223,"Ja",49,30,30,45,15,57,30,30,45,15,0.859649122807018,1,1,1,1
"503",14321,10581,"Steuererlassgesetz","Schlussabstimmung",4914,198,198,1,"Ja",57,30,30,45,15,57,30,30,45,15,1,1,1,1,1
"504",14322,10582,"Schutz der Kulturgüter bei bewaffneten Konflikten. Bundesgesetz. Totalrevision","Schlussabstimmung",4914,198,198,1,"Ja",57,30,30,45,15,57,30,30,45,15,1,1,1,1,1
"505",14323,10583,"Rettet unser Schweizer Gold (Gold-Initiative). Volksinitiative","Schlussabstimmung",4914,178,156,0.876404494382023,"Ja",15,30,30,45,15,57,30,30,45,15,0.263157894736842,1,1,1,1
"506",14324,10584,"Doppelbesteuerung. Abkommen mit Australien","Schlussabstimmung",4914,193,192,0.994818652849741,"Ja",51,30,30,45,15,57,30,30,45,15,0.894736842105263,1,1,1,1
"507",14325,10585,"Doppelbesteuerung. Abkommen mit China","Schlussabstimmung",4914,194,190,0.979381443298969,"Ja",49,30,30,45,15,57,30,30,45,15,0.859649122807018,1,1,1,1
"508",14327,10587,"Doppelbesteuerung. Abkommen mit Ungarn","Schlussabstimmung",4914,188,187,0.99468085106383,"Ja",46,30,30,45,15,57,30,30,45,15,0.807017543859649,1,1,1,1
"509",14328,10588,"Informationsaustausch in Steuersachen. Abkommen mit Jersey, Guernsey und der Insel Man","Schlussabstimmung",4914,188,183,0.973404255319149,"Ja",45,29,30,43,15,55,29,30,43,15,0.818181818181818,1,1,1,1
"510",14354,10614,"Weiterentwicklung des Dublin/Eurodac-Besitzstands. Übernahme der revidierten Rechtsgrundlagen","Gesamtabstimmung",4915,184,132,0.717391304347826,"Ja",0,30,28,43,14,52,30,28,43,14,0,1,1,1,1
